,age,balance,duration,y
39167,38,1560,9,no
39168,28,1072,630,no
39169,30,2678,23,no
39170,35,10133,382,no
39171,23,234,33,no
39172,29,306,774,yes
39173,30,1336,13,no
39174,30,3068,227,no
39175,47,-1730,178,no
39176,54,451,42,no
39177,34,17,375,no
39178,28,3,40,no
39179,38,2368,241,no
39180,28,2528,190,no
39181,30,2017,213,no
39182,36,23,69,no
39183,37,139,412,no
39184,36,106,31,no
39185,35,-295,173,no
39186,27,2752,165,no
39187,29,2637,179,no
39188,30,778,22,no
39189,33,865,158,no
39190,27,179,74,no
39191,43,-63,92,no
39192,35,-292,166,no
39193,23,668,857,no
39194,40,1034,368,no
39195,32,2692,99,no
39196,25,292,1027,yes
39197,33,-371,221,no
39198,24,1299,113,no
39199,25,320,549,no
39200,32,1041,577,no
39201,28,224,567,no
39202,27,259,12,no
39203,42,1687,14,no
39204,56,95,428,no
39205,40,191,19,no
39206,34,4723,350,no
39207,29,219,76,no
39208,30,48,142,no
39209,34,-578,767,yes
39210,46,148,61,no
39211,49,3063,68,no
39212,33,139,732,yes
39213,22,103,130,no
39214,32,2684,542,yes
39215,25,127,695,no
39216,31,-241,333,no
39217,33,18,312,no
39218,33,1279,239,no
39219,29,101,295,no
39220,29,318,1434,no
39221,37,16,488,no
39222,34,355,189,no
39223,23,2530,194,no
39224,34,1657,566,no
39225,26,-32,486,no
39226,30,1814,207,no
39227,37,-83,179,no
39228,28,519,82,no
39229,22,110,237,no
39230,35,181,217,no
39231,51,55,351,no
39232,33,219,19,no
39233,27,97,13,no
39234,29,1958,112,no
39235,34,393,222,no
39236,59,47,110,no
39237,35,9336,311,no
39238,27,294,466,no
39239,26,-350,80,no
39240,31,512,109,no
39241,39,815,22,no
39242,43,487,54,no
39243,33,1304,536,yes
39244,38,5643,106,no
39245,28,-16,251,no
39246,45,2394,895,no
39247,30,8950,11,no
39248,45,14,8,no
39249,30,177,187,no
39250,30,1808,83,no
39251,34,-1,1057,yes
39252,24,174,22,no
39253,36,246,427,no
39254,29,559,6,no
39255,36,90,50,no
39256,48,5306,66,no
39257,32,1267,66,no
39258,28,129,32,no
39259,56,876,93,no
39260,40,-75,193,no
39261,47,49,250,no
39262,47,57,72,no
39263,29,596,172,no
39264,58,76,54,no
39265,31,1310,12,no
39266,25,84,6,no
39267,29,1387,256,yes
39268,34,463,11,no
39269,26,172,410,no
39270,34,118,53,no
39271,24,-156,4,no
39272,33,136,30,no
39273,27,78,5,no
39274,57,341,27,no
39275,24,-73,7,no
39276,28,25,296,no
39277,33,-132,170,no
39278,30,583,453,no
39279,28,38,16,no
39280,34,18,324,no
39281,39,6,122,no
39282,25,286,663,no
39283,51,636,36,no
39284,24,-398,14,no
39285,29,97,342,no
39286,32,258,291,no
39287,27,176,10,no
39288,22,817,128,no
39289,24,843,22,no
39290,32,5,82,no
39291,35,0,146,no
39292,31,-119,9,no
39293,31,-98,9,no
39294,31,-422,64,no
39295,32,580,8,no
39296,30,-258,18,no
39297,40,664,29,no
39298,28,576,20,no
39299,31,500,184,no
39300,31,342,284,no
39301,40,503,24,no
39302,28,426,11,no
39303,27,155,26,no
39304,24,69,35,no
39305,32,902,50,no
39306,49,880,22,no
39307,27,1842,687,no
39308,24,183,453,no
39309,35,-706,44,no
39310,28,-522,638,yes
39311,40,592,80,no
39312,29,1472,246,no
39313,57,668,12,no
39314,47,-121,167,no
39315,36,-173,197,no
39316,49,1150,126,no
39317,24,5482,424,no
39318,37,10269,28,no
39319,32,-472,121,no
39320,40,198,214,no
39321,26,483,305,no
39322,33,711,90,no
39323,22,236,236,no
39324,32,135,232,no
39325,37,176,80,no
39326,24,1421,209,no
39327,33,2955,178,no
39328,26,23,11,no
39329,28,426,953,no
39330,24,508,12,no
39331,46,116,267,no
39332,32,-301,176,no
39333,32,518,34,no
39334,33,-363,214,no
39335,48,-314,7,no
39336,30,2,56,no
39337,30,1837,109,no
39338,35,-196,45,no
39339,35,225,7,no
39340,38,-242,1173,yes
39341,29,79,27,no
39342,38,-199,15,no
39343,23,1393,42,no
39344,27,292,45,no
39345,36,1548,226,no
39346,25,121,477,no
39347,24,-1414,171,no
39348,31,1124,82,no
39349,37,-118,21,no
39350,29,722,81,no
39351,35,719,1359,yes
39352,43,519,715,no
39353,31,707,52,no
39354,42,1165,485,no
39355,38,976,32,no
39356,26,236,8,no
39357,27,568,28,no
39358,28,0,390,yes
39359,38,710,1880,no
39360,29,497,642,yes
39361,20,76,639,yes
39362,28,1113,135,no
39363,46,6651,114,no
39364,42,366,324,yes
39365,45,397,582,yes
39366,31,2252,394,no
39367,37,3723,354,yes
39368,58,4256,121,no
39369,32,1625,796,yes
39370,27,1925,190,no
39371,59,106,186,yes
39372,45,603,204,no
39373,31,12607,150,no
39374,45,6971,119,no
39375,24,3197,172,no
39376,33,81,104,no
39377,27,377,91,no
39378,39,18,230,no
39379,38,8094,94,no
39380,30,877,122,no
39381,54,1188,89,no
39382,36,54,563,no
39383,55,1504,338,yes
39384,39,2266,86,no
39385,43,3274,680,no
39386,36,490,72,no
39387,29,265,491,yes
39388,37,1314,74,no
39389,49,377,158,no
39390,37,1543,298,yes
39391,59,2239,431,yes
39392,47,3519,152,no
39393,51,0,168,no
39394,36,507,210,no
39395,27,1977,449,yes
39396,34,10,81,no
39397,59,0,239,no
39398,31,658,100,no
39399,28,5916,259,no
39400,39,0,271,yes
39401,58,720,250,no
39402,59,0,320,no
39403,58,1194,807,no
39404,60,576,190,no
39405,33,86,136,no
39406,43,2145,271,yes
39407,39,116,554,yes
39408,39,622,181,no
39409,54,511,264,no
39410,45,311,81,no
39411,36,332,566,no
39412,26,620,223,yes
39413,35,0,98,no
39414,44,2981,106,no
39415,39,307,182,yes
39416,43,7702,460,yes
39417,27,3733,198,yes
39418,46,1381,115,no
39419,32,3993,148,yes
39420,46,533,71,no
39421,29,428,293,yes
39422,32,23,137,no
39423,36,953,169,no
39424,42,5310,545,yes
39425,28,1532,253,no
39426,53,2509,231,yes
39427,57,573,105,no
39428,30,999,157,no
39429,36,255,970,yes
39430,26,2026,43,no
39431,40,1,249,no
39432,38,4841,580,no
39433,27,616,685,yes
39434,39,2208,23,no
39435,29,7578,46,no
39436,21,1596,101,no
39437,31,554,97,no
39438,35,1810,65,no
39439,43,733,282,yes
39440,39,385,644,no
39441,54,258,86,no
39442,29,265,304,no
39443,32,2979,156,no
39444,38,110,167,no
39445,42,994,365,no
39446,37,732,354,no
39447,47,0,234,no
39448,32,8023,146,no
39449,27,118,112,no
39450,32,31,101,no
39451,33,2583,241,no
39452,28,2503,426,yes
39453,49,1843,269,no
39454,29,594,128,no
39455,60,439,464,yes
39456,29,590,124,yes
39457,35,204,236,yes
39458,26,567,421,yes
39459,26,689,678,yes
39460,28,482,119,yes
39461,34,612,91,no
39462,35,514,56,no
39463,54,1299,104,no
39464,26,5169,397,yes
39465,26,5741,327,no
39466,20,162,106,no
39467,36,562,90,no
39468,35,2988,179,no
39469,34,11219,112,no
39470,35,2486,265,no
39471,36,1379,189,yes
39472,33,777,344,no
39473,33,570,70,no
39474,28,386,867,yes
39475,28,0,269,yes
39476,30,501,92,no
39477,49,972,613,no
39478,28,957,915,yes
39479,44,27,485,no
39480,56,281,185,no
39481,37,0,200,no
39482,30,156,157,no
39483,50,641,128,no
39484,40,312,612,yes
39485,37,0,163,no
39486,34,75,111,no
39487,24,167,288,yes
39488,34,724,305,no
39489,31,117,77,no
39490,38,93,74,no
39491,30,411,115,no
39492,56,13094,1064,yes
39493,34,5086,213,yes
39494,55,393,176,no
39495,30,1165,205,no
39496,45,5749,180,no
39497,28,803,324,no
39498,31,8626,159,no
39499,46,0,87,no
39500,28,707,226,yes
39501,37,900,116,no
39502,39,246,217,no
39503,34,747,109,no
39504,38,755,531,no
39505,36,1054,214,no
39506,37,2211,143,no
39507,37,466,377,yes
39508,32,152,158,yes
39509,33,369,115,no
39510,43,1612,262,yes
39511,28,466,123,no
39512,36,911,117,yes
39513,55,496,85,no
39514,31,863,166,no
39515,33,4464,217,no
39516,29,238,344,yes
39517,54,1561,352,yes
39518,39,1179,284,yes
39519,35,27,214,yes
39520,29,6,315,yes
39521,32,654,615,yes
39522,34,333,170,no
39523,37,7620,100,no
39524,27,253,242,yes
39525,32,705,414,yes
39526,27,11862,281,no
39527,33,109,601,yes
39528,40,-310,133,no
39529,48,5689,527,no
39530,60,205,107,no
39531,37,2915,314,no
39532,32,937,61,no
39533,24,1179,78,no
39534,40,363,135,no
39535,24,23878,133,yes
39536,35,142,293,no
39537,42,1066,125,no
39538,34,699,66,no
39539,55,42,318,no
39540,30,1570,260,no
39541,32,2340,94,no
39542,30,320,140,no
39543,52,5091,309,no
39544,56,339,251,no
39545,30,411,111,no
39546,32,995,119,no
39547,58,3399,1078,yes
39548,44,2365,159,no
39549,43,79,640,yes
39550,26,8015,109,no
39551,25,715,217,no
39552,26,243,482,yes
39553,36,753,71,no
39554,31,138,91,yes
39555,40,1289,260,no
39556,29,923,333,no
39557,30,707,228,no
39558,27,405,256,no
39559,31,816,302,no
39560,33,4792,131,no
39561,25,1602,154,no
39562,37,11303,500,no
39563,30,938,172,no
39564,47,8,164,no
39565,25,1317,176,yes
39566,51,1443,574,no
39567,34,47,244,no
39568,45,1040,137,no
39569,33,1778,134,no
39570,54,1157,98,no
39571,34,808,376,no
39572,58,68,169,no
39573,27,207,240,no
39574,26,560,122,no
39575,35,8029,167,no
39576,25,241,351,no
39577,58,2714,165,yes
39578,60,4,400,no
39579,35,1693,58,no
39580,30,385,56,no
39581,54,6507,145,no
39582,34,23076,243,yes
39583,48,17964,208,yes
39584,41,3769,94,no
39585,25,220,68,no
39586,27,223,103,no
39587,26,2170,81,no
39588,32,267,128,no
39589,58,928,304,no
39590,43,228,55,no
39591,26,4311,75,no
39592,24,146,147,no
39593,59,81,140,no
39594,36,15485,83,no
39595,31,180,222,no
39596,52,195,145,no
39597,60,846,1346,yes
39598,43,36,118,no
39599,28,805,69,no
39600,59,1831,245,no
39601,28,336,135,no
39602,25,530,88,no
39603,50,2635,303,no
39604,21,360,131,yes
39605,25,326,390,yes
39606,57,350,132,no
39607,60,21088,187,no
39608,51,583,109,no
39609,26,100,445,yes
39610,31,2196,299,no
39611,34,0,93,no
39612,49,0,223,no
39613,34,0,141,no
39614,46,0,401,no
39615,60,1088,149,no
39616,38,3576,579,yes
39617,30,166,136,no
39618,32,4089,114,no
39619,46,2501,323,no
39620,34,0,197,no
39621,44,643,222,no
39622,34,0,58,no
39623,29,1135,407,no
39624,32,410,252,no
39625,36,635,80,no
39626,32,712,112,no
39627,36,144,87,no
39628,55,217,176,no
39629,25,304,226,yes
39630,26,39,396,yes
39631,21,164,260,no
39632,53,655,103,no
39633,56,23,108,no
39634,34,2178,41,no
39635,28,0,89,no
39636,28,147,82,no
39637,29,2907,150,no
39638,25,3,170,yes
39639,34,402,147,no
39640,28,6551,362,no
39641,33,1077,118,no
39642,26,255,264,no
39643,60,3461,94,no
39644,29,795,258,no
39645,25,1847,137,no
39646,60,1574,189,no
39647,32,312,208,yes
39648,47,17023,379,no
39649,29,15459,245,no
39650,25,906,253,yes
39651,21,524,185,yes
39652,34,2555,129,no
39653,32,8,175,no
39654,24,1234,480,no
39655,41,1081,229,yes
39656,50,843,71,no
39657,44,2033,158,no
39658,47,2279,161,no
39659,30,983,189,yes
39660,29,2305,82,no
39661,56,854,121,no
39662,47,2232,439,yes
39663,37,1967,242,yes
39664,27,80,188,no
39665,34,1406,145,yes
39666,60,1923,282,no
39667,26,155,74,no
39668,27,7,483,no
39669,49,5038,108,no
39670,37,1559,81,no
39671,27,274,283,no
39672,28,157,155,yes
39673,50,77,138,no
39674,58,-235,93,no
39675,24,0,122,yes
39676,51,2337,133,no
39677,26,2509,776,yes
39678,43,1188,140,no
39679,30,1027,136,no
39680,39,505,86,no
39681,25,430,145,no
39682,37,7,224,no
39683,24,383,101,no
39684,60,2063,95,no
39685,25,808,268,no
39686,32,10287,281,yes
39687,32,0,123,no
39688,25,92,297,no
39689,30,5359,119,yes
39690,54,384,200,yes
39691,45,0,114,no
39692,39,3471,113,no
39693,51,2239,1576,no
39694,35,1368,329,yes
39695,26,0,107,no
39696,32,1649,204,no
39697,54,3076,367,yes
39698,43,1336,82,no
39699,25,425,100,no
39700,46,2199,146,no
39701,24,192,424,no
39702,44,7818,412,yes
39703,36,217,103,no
39704,56,4118,165,yes
39705,38,2442,161,no
39706,25,222,114,no
39707,23,1358,237,no
39708,28,0,198,no
39709,42,261,207,no
39710,21,2265,156,no
39711,26,13107,112,no
39712,58,196,110,no
39713,54,55,183,no
39714,25,760,223,yes
39715,55,1872,76,no
39716,32,4339,76,no
39717,25,277,311,yes
39718,39,254,128,no
39719,28,1109,89,no
39720,32,312,99,no
39721,55,39098,236,no
39722,30,48,144,no
39723,52,196,99,no
39724,43,132,187,yes
39725,39,437,186,no
39726,29,559,86,no
39727,56,1671,158,no
39728,23,565,162,no
39729,50,253,513,yes
39730,34,8000,110,no
39731,29,3748,322,no
39732,26,2506,210,no
39733,36,687,568,no
39734,58,3382,294,no
39735,36,953,77,no
39736,35,777,85,no
39737,45,2033,48,no
39738,30,0,93,no
39739,24,501,121,no
39740,24,434,331,no
39741,25,7103,188,yes
39742,31,278,95,no
39743,25,517,135,no
39744,51,994,414,no
39745,30,1269,361,no
39746,45,1411,142,no
39747,32,604,95,no
39748,38,311,61,no
39749,35,2288,32,no
39750,57,0,141,no
39751,37,23,71,no
39752,55,602,324,yes
39753,57,2464,113,no
39754,57,473,295,yes
39755,55,511,108,no
39756,28,14,201,no
39757,38,0,71,no
39758,48,1167,264,yes
39759,46,3280,110,no
39760,26,1274,190,no
39761,25,343,377,yes
39762,49,1808,205,yes
39763,25,1199,287,yes
39764,40,3355,212,no
39765,43,0,346,no
39766,38,70,263,yes
39767,41,2611,129,no
39768,47,213,154,no
39769,37,6968,175,no
39770,60,1740,814,no
39771,46,4629,67,no
39772,24,839,65,no
39773,45,1723,166,yes
39774,33,1323,327,yes
39775,45,2552,69,yes
39776,30,155,353,no
39777,59,205,277,no
39778,59,1312,244,no
39779,46,5862,84,yes
39780,26,2613,326,yes
39781,25,1116,119,no
39782,31,3652,285,no
39783,58,2094,161,no
39784,34,528,165,no
39785,58,2764,459,no
39786,49,0,1460,yes
39787,25,938,1048,yes
39788,53,284,781,yes
39789,42,707,233,no
39790,43,1059,335,yes
39791,49,1684,412,yes
39792,54,534,177,yes
39793,47,293,251,yes
39794,55,0,106,no
39795,52,0,144,no
39796,37,1352,93,no
39797,52,1998,153,no
39798,60,261,128,no
39799,34,262,339,yes
39800,57,1292,151,no
39801,35,671,128,no
39802,56,1407,388,no
39803,47,1819,180,no
39804,46,0,87,no
39805,52,1629,192,no
39806,45,98,761,no
39807,48,332,262,no
39808,50,85,141,no
39809,49,493,161,no
39810,30,147,153,no
39811,54,0,174,yes
39812,53,2851,89,no
39813,43,2367,114,yes
39814,42,0,450,no
39815,46,2087,111,no
39816,23,31,192,yes
39817,48,3842,215,yes
39818,30,3343,235,yes
39819,38,25,232,yes
39820,38,804,1087,yes
39821,34,1011,253,yes
39822,39,139,182,no
39823,52,-528,1144,yes
39824,58,1727,336,no
39825,57,698,53,no
39826,27,1840,220,yes
39827,60,3824,195,no
39828,58,883,373,no
39829,55,16873,78,no
39830,31,283,134,no
39831,27,0,181,no
39832,44,7541,55,no
39833,34,690,95,no
39834,50,0,113,no
39835,40,1451,314,yes
39836,36,202,206,no
39837,41,10758,288,no
39838,36,387,327,no
39839,36,119,93,no
39840,47,2351,163,yes
39841,30,3289,111,no
39842,32,0,149,no
39843,47,172,23,no
39844,43,1025,106,no
39845,29,92,101,no
39846,54,1664,257,yes
39847,26,1623,479,yes
39848,34,2466,143,no
39849,37,597,395,yes
39850,32,6981,154,no
39851,37,0,107,yes
39852,34,611,350,yes
39853,36,688,126,no
39854,53,2240,282,yes
39855,48,238,118,no
39856,26,313,199,yes
39857,30,1555,115,no
39858,36,851,368,no
39859,44,1954,294,yes
39860,45,1788,177,no
39861,26,3178,64,no
39862,34,90,84,no
39863,29,307,690,yes
39864,40,0,297,no
39865,26,915,384,yes
39866,40,7968,596,yes
39867,47,1147,654,yes
39868,56,61,144,no
39869,41,280,88,no
39870,34,2427,50,no
39871,35,2789,88,no
39872,43,2160,169,yes
39873,59,2026,395,no
39874,52,1005,195,yes
39875,38,1988,103,yes
39876,38,1931,167,no
39877,38,846,253,no
39878,49,1807,225,no
39879,33,1117,417,yes
39880,28,560,135,no
39881,50,3370,160,yes
39882,39,782,162,no
39883,56,935,136,no
39884,53,109,270,yes
39885,60,283,138,no
39886,57,3376,421,yes
39887,25,4578,100,no
39888,39,1587,171,yes
39889,42,1376,271,yes
39890,45,273,163,no
39891,36,79,74,no
39892,50,3764,108,no
39893,25,1628,91,no
39894,29,871,310,no
39895,49,523,712,yes
39896,27,15161,74,yes
39897,55,1633,128,no
39898,51,4920,392,no
39899,32,653,84,yes
39900,35,269,392,no
39901,39,79,369,no
39902,53,55,217,no
39903,45,5993,116,no
39904,60,1906,79,no
39905,38,5115,318,yes
39906,30,3094,116,no
39907,56,1350,211,no
39908,31,64,261,yes
39909,56,659,56,no
39910,29,1165,245,yes
39911,41,1602,142,no
39912,28,5215,673,no
39913,49,7019,263,yes
39914,24,228,154,no
39915,26,96,696,no
39916,32,625,352,no
39917,34,4447,159,no
39918,32,530,118,no
39919,29,399,210,no
39920,46,1568,310,yes
39921,57,3109,482,yes
39922,41,1021,224,no
39923,40,4298,221,no
39924,45,10768,147,no
39925,28,4987,924,yes
39926,43,2444,130,no
39927,44,878,130,no
39928,33,0,72,no
39929,35,444,59,no
39930,54,189,95,no
39931,37,189,253,yes
39932,58,12322,306,no
39933,52,0,77,no
39934,54,55,112,no
39935,35,5367,80,no
39936,30,533,212,no
39937,38,2467,192,yes
39938,39,3797,96,no
39939,49,5887,181,yes
39940,38,626,132,no
39941,40,2893,76,no
39942,35,1354,250,yes
39943,30,942,146,no
39944,34,0,189,no
39945,34,21,269,no
39946,35,2823,102,no
39947,54,2587,236,yes
39948,54,446,122,no
39949,27,121,145,no
39950,56,0,71,no
39951,29,23,163,yes
39952,52,0,541,yes
39953,34,978,262,yes
39954,60,294,206,yes
39955,32,409,115,yes
39956,30,155,206,no
39957,40,595,406,yes
39958,54,990,244,yes
39959,27,261,592,yes
39960,27,200,508,no
39961,55,27624,437,yes
39962,30,2694,192,no
39963,29,15,136,no
39964,34,1870,68,no
39965,59,2632,123,no
39966,29,3846,313,yes
39967,38,0,137,no
39968,42,2913,705,yes
39969,41,140,96,no
39970,33,2240,198,yes
39971,23,4545,200,no
39972,34,127,117,yes
39973,52,2104,210,yes
39974,44,332,171,no
39975,29,5,321,yes
39976,39,150,296,yes
39977,36,7222,86,no
39978,31,882,411,yes
39979,60,366,593,yes
39980,37,865,101,no
39981,31,216,138,no
39982,25,1189,165,yes
39983,34,3402,88,no
39984,45,204,224,yes
39985,39,794,116,no
39986,29,637,340,yes
39987,38,34,88,no
39988,55,2383,591,yes
39989,51,102127,90,no
39990,26,1231,385,yes
39991,33,1268,2219,no
39992,45,406,240,no
39993,32,3154,126,no
39994,35,3109,467,no
39995,53,395,107,no
39996,30,3340,238,yes
39997,54,200,170,yes
39998,34,1047,342,no
39999,38,1442,113,no
40000,57,718,170,no
40001,50,268,74,no
40002,46,4367,65,no
40003,56,3554,151,no
40004,32,785,273,no
40005,39,48,539,yes
40006,28,3623,138,no
40007,39,5142,157,no
40008,58,2261,1361,no
40009,37,6384,254,no
40010,29,7752,180,no
40011,30,4168,198,no
40012,42,576,447,yes
40013,42,15445,247,no
40014,44,423,136,no
40015,46,184,167,no
40016,36,1731,74,no
40017,33,16,102,no
40018,26,2786,300,yes
40019,57,5313,200,yes
40020,55,82,97,no
40021,30,853,343,no
40022,22,222,156,no
40023,39,201,699,yes
40024,27,1,42,no
40025,40,694,431,yes
40026,34,398,161,no
40027,41,15787,175,no
40028,56,1947,124,no
40029,53,2600,656,no
40030,41,1076,77,no
40031,25,389,837,yes
40032,58,0,334,no
40033,43,3917,725,yes
40034,36,3158,144,yes
40035,25,362,617,yes
40036,39,1293,140,yes
40037,33,1439,178,no
40038,44,717,150,no
40039,32,889,1076,yes
40040,55,2204,213,no
40041,33,781,266,no
40042,38,7255,78,no
40043,29,1739,114,no
40044,40,8963,203,no
40045,22,4132,34,no
40046,46,946,295,no
40047,43,481,187,yes
40048,46,15,218,no
40049,50,810,510,yes
40050,30,596,125,no
40051,34,114,153,no
40052,29,2389,277,no
40053,35,52,328,yes
40054,37,108,262,yes
40055,42,2665,280,yes
40056,42,684,207,yes
40057,36,352,94,no
40058,37,1045,106,no
40059,33,506,176,no
40060,27,2071,449,yes
40061,27,339,182,yes
40062,33,154,111,no
40063,29,572,224,yes
40064,36,1027,151,no
40065,29,1779,400,yes
40066,34,613,80,no
40067,26,132,217,yes
40068,39,22086,160,yes
40069,48,-10,144,no
40070,41,0,352,yes
40071,29,205,787,yes
40072,33,317,323,yes
40073,40,17,78,no
40074,32,4945,160,yes
40075,26,523,221,no
40076,43,2987,156,yes
40077,30,419,194,yes
40078,30,4,105,no
40079,38,1130,96,yes
40080,55,1662,94,yes
40081,25,1871,136,yes
40082,38,1190,81,yes
40083,41,3426,102,yes
40084,31,447,327,yes
40085,35,563,147,yes
40086,31,6,121,yes
40087,25,594,89,yes
40088,44,1319,77,no
40089,37,549,217,no
40090,22,64,112,no
40091,34,932,218,no
40092,38,1988,422,no
40093,31,617,1161,yes
40094,24,1957,113,no
40095,24,572,442,no
40096,38,5265,352,no
40097,34,2918,246,yes
40098,50,78,143,no
40099,58,7369,247,no
40100,32,252,216,no
40101,27,538,124,yes
40102,30,3384,578,yes
40103,34,303,282,yes
40104,30,779,156,no
40105,44,170,94,no
40106,29,261,66,no
40107,27,827,73,no
40108,40,985,592,yes
40109,60,5003,125,no
40110,50,431,180,no
40111,28,538,114,no
40112,57,126,166,yes
40113,41,631,111,no
40114,31,623,117,no
40115,27,587,101,no
40116,29,488,105,no
40117,60,55,207,no
40118,24,1693,1094,no
40119,46,974,174,yes
40120,54,0,133,no
40121,20,336,133,no
40122,27,897,397,yes
40123,23,230,264,no
40124,28,171,324,yes
40125,22,377,155,no
40126,25,295,169,no
40127,28,1633,275,yes
40128,35,1085,199,yes
40129,58,1980,255,yes
40130,57,1227,232,yes
40131,44,1933,462,yes
40132,25,801,255,yes
40133,31,1644,247,no
40134,33,0,109,no
40135,26,2158,227,no
40136,40,1819,398,no
40137,34,88,206,no
40138,57,1841,302,yes
40139,25,42,149,yes
40140,21,794,191,yes
40141,36,2163,317,no
40142,49,905,1543,yes
40143,54,8295,207,yes
40144,59,0,493,yes
40145,28,153,77,no
40146,28,874,509,yes
40147,24,1004,133,no
40148,34,215,329,no
40149,37,4321,657,yes
40150,55,366,365,yes
40151,53,1796,145,no
40152,30,0,159,yes
40153,35,471,276,yes
40154,30,2419,213,no
40155,25,289,604,no
40156,59,0,153,no
40157,35,745,522,yes
40158,38,1187,76,no
40159,31,516,227,no
40160,23,9216,471,no
40161,42,8037,92,no
40162,21,361,329,no
40163,31,924,207,yes
40164,34,657,263,no
40165,35,697,57,no
40166,41,216,577,yes
40167,29,5763,271,no
40168,26,611,455,no
40169,55,9756,103,yes
40170,30,1159,366,yes
40171,28,3290,201,yes
40172,31,1766,166,yes
40173,31,389,89,no
40174,48,3570,58,no
40175,31,582,548,yes
40176,25,1693,96,no
40177,53,380,438,yes
40178,39,1241,138,no
40179,38,1391,614,no
40180,51,1315,303,no
40181,33,4713,110,no
40182,57,256,304,yes
40183,22,682,126,yes
40184,36,92,244,yes
40185,33,66,157,yes
40186,54,466,151,no
40187,54,1510,800,no
40188,50,309,113,no
40189,36,361,200,no
