age,balance,duration,y
46,-976,111,no
34,109,685,no
44,583,423,no
34,332,134,no
56,3309,65,no
34,384,551,no
35,222,165,no
37,-42,668,yes
41,427,177,no
36,-267,99,no
33,318,108,no
32,169,291,no
39,126,170,no
31,0,117,no
34,2447,330,no
42,248,480,no
29,891,172,no
48,333,24,no
40,105,143,no
35,246,157,no
49,1253,83,no
53,-388,111,no
37,887,553,no
37,561,632,no
40,2258,115,no
45,569,228,no
34,626,142,no
57,739,172,no
29,1331,246,no
40,573,329,no
31,953,479,yes
31,183,46,no
42,0,67,no
47,177,95,no
32,398,209,no
33,315,888,yes
50,451,441,no
31,42,185,no
42,11177,229,no
60,2147,213,no
58,8548,175,no
43,479,293,no
52,136,46,no
38,1407,169,no
26,114,226,no
31,864,113,no
36,4608,284,no
49,1039,156,no
47,1863,151,no
31,150,68,no
59,5788,56,no
59,5845,1060,yes
33,43,332,no
35,2432,196,no
32,-575,24,no
29,769,67,no
38,7708,218,no
43,18,131,no
29,-11,164,no
29,70,400,no
28,1377,688,yes
41,281,123,no
33,405,99,no
36,886,362,no
43,991,111,no
29,64,444,no
23,1587,502,no
51,354,276,no
24,-169,366,no
50,124,367,no
51,814,17,no
44,466,158,no
46,196,29,no
40,309,221,no
30,1717,197,no
40,229,183,no
37,608,380,no
36,-296,113,no
34,2542,228,no
30,664,57,no
33,24,535,no
33,2412,91,no
26,93,43,no
28,293,265,no
37,2079,299,no
27,275,196,no
27,218,1462,no
38,1731,162,no
31,392,465,no
27,806,304,no
40,8536,487,no
35,1287,251,no
47,275,261,no
55,338,8,no
36,1041,480,no
35,100,171,no
29,792,374,no
43,30,60,no
31,233,241,no
47,-497,176,no
31,581,303,no
30,378,566,yes
43,1,649,no
38,-258,134,no
53,765,959,yes
41,200,353,no
42,-166,337,no
39,-143,93,no
34,259,291,no
27,54,252,no
35,-133,546,no
47,676,204,no
54,-135,152,no
53,862,267,no
34,79,406,no
35,2212,320,no
26,5795,1094,yes
30,315,884,yes
53,6095,410,no
44,736,210,no
56,309,198,no
35,650,241,no
35,916,460,yes
34,124,604,yes
55,-219,427,no
31,1257,350,no
30,303,176,no
50,622,93,no
46,24598,118,no
26,681,336,no
48,685,387,no
43,-418,106,no
36,-531,205,no
41,783,135,no
36,1038,42,no
41,3237,240,no
29,-13,512,no
36,2178,75,no
43,0,88,no
29,8,41,no
59,502,27,no
39,8654,181,no
51,421,306,no
31,1750,90,no
35,911,136,no
36,994,154,no
41,3895,305,no
28,3,190,no
35,612,47,no
47,-169,172,no
33,49,170,no
33,968,204,no
38,1307,294,no
41,174,367,no
40,2805,173,no
55,-288,62,no
33,170,113,no
33,207,629,yes
47,1358,80,no
41,356,90,no
47,355,144,no
41,315,28,no
33,331,178,no
37,987,306,no
37,3051,386,no
38,677,114,no
27,3354,493,no
42,343,33,no
43,536,167,no
57,0,125,no
39,-223,185,no
28,213,341,no
32,687,415,no
33,-14,223,no
32,45,908,no
31,2030,168,no
39,26,166,no
34,97,67,no
49,584,167,no
35,667,10,no
46,1291,142,no
37,20,151,no
49,137,384,no
31,4687,192,no
43,7973,100,no
48,-50,212,no
33,1074,308,no
33,686,30,no
32,344,54,no
48,430,340,no
39,522,225,no
42,154,346,no
30,326,197,no
37,4954,290,no
32,78,72,no
38,215,115,no
42,191,382,no
29,59,100,no
52,751,165,no
32,744,506,no
59,422,647,yes
36,568,140,no
30,386,253,no
35,-167,195,no
33,101,235,no
26,787,68,no
30,317,165,no
29,555,133,no
48,168,100,no
33,-242,49,no
36,125,676,yes
40,602,145,no
40,252,103,no
30,637,69,no
34,2,153,yes
39,164,26,no
28,1900,9,no
31,342,117,no
40,60,460,no
41,1377,111,no
38,195,165,no
48,666,10,no
33,109,12,no
47,452,113,no
50,111,8,no
28,293,194,no
39,7066,667,yes
42,146,670,yes
37,357,14,no
30,148,115,no
27,-152,14,no
31,591,14,no
27,-145,289,no
57,530,10,no
39,43,354,no
47,175,236,no
30,872,61,no
42,680,306,no
38,10357,103,no
51,5885,172,no
29,363,164,no
30,28,778,no
46,4602,39,no
48,1159,1181,no
31,177,124,no
35,3000,162,no
43,232,45,no
27,500,16,no
32,-538,233,no
23,738,347,no
43,28,136,no
45,615,133,no
28,8,196,no
60,496,655,yes
35,253,452,no
36,577,33,no
31,0,56,no
28,916,191,no
34,0,78,no
30,-143,85,no
28,511,274,no
40,398,642,no
24,230,73,no
44,36,551,yes
25,541,607,no
34,176,67,no
21,-172,409,yes
29,940,382,yes
52,-100,7,no
34,1317,239,no
47,1480,144,no
33,433,54,no
41,793,123,no
51,0,60,no
42,466,123,no
34,-257,160,no
28,113,270,no
56,-40,311,yes
39,49,259,no
28,558,300,no
27,1535,238,no
30,140,760,yes
23,3198,224,no
33,7419,21,no
33,849,128,no
57,334,169,no
38,773,198,no
37,949,302,no
52,1039,146,no
51,113,71,no
25,543,302,no
26,77,619,yes
34,580,88,no
35,85,213,no
49,400,64,no
32,1297,250,no
32,1398,233,no
31,122,49,no
39,1102,124,no
29,368,345,no
28,1325,242,no
48,-13,20,no
34,2139,1452,no
30,79,317,no
40,192,16,no
38,4312,67,no
60,174,241,no
32,-252,250,no
42,156,7,no
57,179,67,no
34,11350,153,no
30,0,432,no
31,291,48,no
35,286,158,no
33,1996,72,no
30,278,148,no
30,-118,377,no
37,-59,169,no
44,5781,195,no
24,-94,217,no
31,1194,50,no
34,4782,160,no
33,1156,612,no
32,336,64,no
28,4,310,no
37,222,7,no
45,215,14,no
27,212,373,no
32,388,58,no
30,123,55,no
28,769,153,no
50,226,98,no
44,362,180,no
35,712,192,no
46,-816,68,no
24,145,520,no
31,290,148,no
38,0,64,no
32,91,119,no
34,787,665,no
35,22,1190,yes
33,217,132,no
32,15,391,no
35,1849,111,no
40,178,188,no
27,484,210,no
43,-1,51,no
36,391,185,no
22,-51,859,yes
41,2067,493,no
29,13,26,no
28,-42,192,no
34,-25,207,no
59,2345,399,no
26,26,899,yes
39,-202,157,no
31,178,415,no
31,699,282,no
47,1474,77,no
28,154,536,yes
28,221,176,no
30,-228,101,no
31,-256,272,no
39,1254,133,no
33,1211,39,no
32,3695,34,no
39,10,23,no
30,581,267,no
38,1027,12,no
30,592,353,no
45,-497,217,no
27,808,578,no
51,94,77,no
35,534,669,yes
42,-106,495,no
57,-967,8,no
32,2597,233,no
28,1372,48,no
32,-234,24,no
27,1531,187,no
43,68,159,no
26,130,283,no
35,1265,326,yes
32,1531,58,no
40,-450,181,no
37,851,151,no
31,4561,301,no
26,276,106,no
30,413,148,no
59,3573,44,no
23,567,358,no
55,-466,901,yes
27,317,1286,no
33,1138,122,no
28,7,87,no
26,641,55,no
32,75,127,no
32,38,744,yes
35,705,177,no
31,154,454,no
28,703,485,yes
48,501,12,no
31,360,332,no
31,39,123,no
53,210,984,no
29,10191,282,no
34,431,514,no
24,246,224,no
37,-29,25,no
34,362,151,no
30,1323,223,no
31,685,552,yes
43,3549,7,no
32,-341,339,no
23,15,76,no
29,499,338,no
49,169,82,no
58,10,298,no
29,710,51,no
38,1583,386,no
26,2047,457,no
42,9277,395,no
23,780,416,yes
24,388,193,no
45,5315,262,no
33,174,45,no
38,1099,22,no
26,-67,637,yes
39,98,59,no
36,421,34,no
42,34,272,no
24,2,48,no
35,-89,75,no
56,276,301,no
38,1270,164,no
30,714,199,no
30,-206,133,no
46,1085,523,yes
27,-74,151,no
32,1987,36,no
29,-24,325,no
39,197,193,no
31,-365,36,no
31,-4,110,no
39,3165,56,no
23,-295,411,no
29,213,174,no
33,450,148,no
28,83,224,no
28,-545,322,no
25,1433,520,no
44,-179,333,no
24,3,311,no
30,-100,292,no
28,-267,145,no
35,1374,319,no
32,721,128,no
32,1710,439,no
36,647,290,no
34,4260,375,no
31,1340,185,no
25,171,178,no
33,463,27,no
46,51,333,no
28,221,256,no
43,10910,66,no
30,878,173,no
35,8903,171,no
24,91,134,no
45,900,26,no
33,-198,256,no
58,781,74,no
37,508,340,no
31,-254,237,no
34,29,285,yes
29,149,242,no
22,2589,239,no
60,38,109,no
60,560,730,yes
30,3037,10,no
35,6781,19,no
38,553,178,no
58,260,71,no
50,172,7,no
32,2,16,no
32,180,45,no
41,526,229,no
43,285,22,no
24,926,191,no
28,22,536,yes
29,6567,792,yes
31,184,178,no
55,1078,41,no
47,14,142,no
35,2791,45,no
25,691,333,no
38,257,10,no
32,99,166,no
34,2994,358,no
39,-50,100,no
33,624,423,no
29,405,84,no
30,683,66,no
39,2139,576,yes
44,167,79,no
53,50,669,yes
27,311,50,no
39,680,135,no
31,147,456,no
33,142,87,no
32,435,676,no
29,722,78,no
49,505,354,no
32,6042,183,no
42,505,117,no
55,-747,265,no
49,132,98,no
26,626,412,no
30,1692,251,no
29,47,245,no
54,582,693,yes
29,80,15,no
34,6979,14,no
25,1395,268,no
26,212,144,no
31,210,166,no
51,-227,404,no
34,-285,192,no
34,194,1015,yes
27,353,663,yes
28,217,238,no
32,252,52,no
23,2211,210,no
42,198,133,no
26,2138,18,no
39,-650,123,no
29,226,261,no
52,134,81,no
36,1479,65,no
28,341,437,yes
37,1175,102,no
29,339,63,no
41,6000,217,no
29,1388,157,no
32,2198,463,no
39,-172,562,yes
37,-212,189,no
30,95,220,no
39,12,500,no
27,-15,212,no
41,2002,172,no
32,118,20,no
58,5431,327,no
41,2550,894,no
40,438,823,no
28,2257,352,no
21,126,52,no
31,728,152,no
30,717,116,no
34,4062,29,no
60,-639,585,yes
27,144,95,no
23,252,56,no
22,118,564,no
28,-215,188,no
25,1056,363,no
52,2396,48,no
32,3268,147,no
33,2411,360,no
41,49,342,no
28,0,6,no
23,556,170,no
50,181,119,no
60,4974,80,no
26,864,659,yes
32,134,532,yes
39,2288,265,no
40,592,15,no
48,244,54,no
40,50,837,yes
33,1,67,no
46,2851,77,no
30,340,136,no
41,2399,303,no
38,2069,358,no
34,1614,228,no
33,35,47,no
39,315,259,no
25,507,832,yes
23,8627,169,no
21,66,31,no
22,4038,1380,no
28,372,201,no
42,1370,36,no
44,-101,679,yes
33,287,199,no
41,89,58,no
52,-50,129,no
47,-290,495,no
27,940,141,no
33,165,139,no
41,2540,82,no
48,480,830,yes
37,-22,317,yes
35,1501,26,no
39,878,611,yes
46,810,33,no
52,144,362,no
40,2574,432,yes
26,17,86,no
25,173,186,no
33,309,42,no
24,833,956,yes
27,20,175,no
30,1761,229,no
29,940,757,no
48,975,521,no
25,1919,264,no
31,-1,99,no
42,169,87,no
26,255,401,no
51,1174,301,no
26,46,17,no
58,66,184,no
30,3,42,no
36,103,200,no
49,1230,167,no
37,309,58,no
38,226,167,no
39,400,237,no
31,527,98,no
40,771,173,no
46,72,165,no
31,2734,858,yes
29,-114,132,no
57,39,114,no
33,1064,173,no
56,-458,406,no
42,241,1012,yes
31,74,13,no
30,-109,73,no
35,-133,160,no
34,390,372,no
34,0,206,no
34,2360,137,no
51,129,611,yes
49,598,219,no
45,-407,320,no
59,671,57,no
52,29,223,no
32,-34,147,no
29,949,109,no
40,1145,175,no
31,84,264,no
33,855,124,no
28,41,885,yes
32,3387,1111,yes
26,-162,44,no
49,2576,64,no
29,25,50,no
27,362,76,no
38,432,10,no
43,5997,270,no
28,278,31,no
28,-594,296,no
36,530,239,no
57,225,22,no
36,148,1357,yes
30,624,212,no
27,7944,99,no
38,70,150,no
30,9,582,no
36,249,709,yes
30,1395,199,no
55,841,140,no
33,2044,102,no
40,65,15,no
24,513,61,no
44,-2,152,no
33,1293,245,no
38,5774,406,yes
26,0,23,no
33,-204,297,no
44,-97,197,no
32,201,63,no
26,140,103,no
40,-1212,1259,no
34,-184,80,no
25,381,951,no
27,5854,255,no
45,-1621,8,no
37,-557,284,no
44,532,550,no
41,90,77,no
34,393,314,no
33,3301,536,no
25,806,193,no
30,-910,124,no
39,1674,12,no
31,6138,134,no
34,656,10,no
54,-394,895,no
38,8,17,no
34,-16,212,no
56,751,43,no
40,5,364,no
39,315,14,no
28,118,376,no
28,3412,22,no
58,238,122,no
35,4872,34,no
36,3551,134,no
40,0,21,no
30,-99,144,no
43,7816,16,no
40,0,13,no
60,14,781,no
41,6393,128,no
39,435,411,no
31,168,266,no
32,233,391,no
48,1267,195,no
48,108,74,no
36,49,232,no
30,891,340,no
31,1803,350,no
27,54,309,no
43,-266,12,no
28,-208,136,no
49,3309,349,no
34,1268,259,no
30,355,153,no
32,138,215,no
29,-349,233,no
38,1852,298,no
44,-1313,104,no
38,676,59,no
47,537,49,no
36,-74,113,no
36,0,1002,yes
27,-179,54,no
24,290,80,no
35,1780,306,no
36,185,61,no
45,369,20,no
45,116,16,no
32,337,51,no
29,422,69,no
40,1841,880,yes
27,2460,600,no
31,165,218,no
45,2762,18,no
31,862,47,no
33,1423,333,no
25,366,102,no
32,6248,64,no
41,30,101,no
37,-137,800,no
29,244,19,no
57,32,476,no
54,284,65,no
34,178,14,no
29,7531,50,no
45,72,262,no
33,5,934,yes
39,11971,75,no
32,574,51,no
30,-750,208,no
35,-56,162,no
57,407,166,no
40,187,53,no
26,372,34,no
34,3160,22,no
45,302,258,no
44,-234,71,no
40,269,11,no
34,72,93,no
34,-297,92,no
32,9714,1237,no
37,2120,655,yes
46,-119,138,no
30,220,187,no
36,2278,200,no
41,780,432,no
41,5745,69,no
45,1378,25,no
55,525,28,no
37,625,68,no
34,1012,109,no
25,16874,117,no
29,252,1223,no
38,341,136,no
33,239,101,no
40,952,126,no
43,-67,137,no
39,8,155,no
23,531,509,no
27,1417,143,no
55,135,641,no
29,-219,85,no
40,1112,104,no
51,297,415,yes
46,494,131,no
34,183,339,no
39,11854,15,no
34,89,1871,yes
50,358,315,no
45,1945,63,no
35,13460,1068,yes
26,177,58,no
39,-529,22,no
42,686,1326,no
34,11752,149,no
33,-104,34,no
28,1518,204,no
29,1273,44,no
31,320,376,no
44,3684,31,no
47,223,133,no
26,492,439,no
27,3672,157,no
43,46,38,no
59,437,73,no
56,827,462,yes
26,474,504,no
28,327,104,no
34,190,121,no
30,3123,49,no
27,4869,258,no
33,930,163,no
42,-336,12,no
33,-258,158,no
33,-63,126,no
32,329,166,no
42,-378,11,no
33,577,59,no
35,205,1313,yes
35,-10,168,no
38,1949,157,no
32,6542,1598,yes
31,1010,385,no
38,157,57,no
24,1690,543,no
32,217,692,yes
33,5792,55,no
37,2016,20,no
33,701,59,no
60,-4057,242,no
38,1428,33,no
26,0,130,no
32,91,126,no
54,1777,13,no
56,6503,27,no
38,525,15,no
52,2323,45,no
38,4335,157,no
34,3743,722,yes
40,-21,68,no
34,-303,17,no
51,614,9,no
47,159,7,no
57,1521,102,no
22,250,117,no
39,117,1032,yes
28,171,523,no
24,6,16,no
25,-141,113,no
59,32,201,no
37,91,8,no
36,0,8,no
29,-493,536,yes
29,-79,16,no
28,3029,58,no
35,3181,28,no
48,142,11,no
29,-2,9,no
37,465,899,yes
35,13,17,no
28,788,11,no
37,254,16,no
33,62,473,yes
34,95,114,no
29,23,159,no
27,504,106,no
25,4522,177,no
47,22,17,no
28,1589,359,no
54,244,9,no
54,0,17,no
37,481,11,no
23,93,70,no
34,-703,160,no
49,490,19,no
26,141,19,no
54,4382,193,no
30,-28,284,no
32,36,116,no
27,0,157,no
37,333,73,no
33,523,18,no
35,2281,126,no
28,2486,26,no
30,1022,97,no
48,750,90,no
44,-314,144,no
34,428,59,no
29,9,19,no
30,127,16,no
38,1559,22,no
31,512,44,no
32,1977,44,no
32,-283,24,no
33,2533,16,no
35,305,7,no
30,0,131,no
31,54,239,no
44,185,27,no
57,151,14,no
23,1128,77,no
28,1944,21,no
31,11,17,no
37,31,15,no
48,5089,30,no
31,39,13,no
31,1447,236,no
40,2040,906,yes
40,191,201,no
23,-230,259,no
23,39,76,no
32,143,90,no
36,507,264,no
24,2129,51,no
24,-1329,50,no
32,483,35,no
30,769,10,no
54,215,34,no
29,-95,164,no
27,0,552,no
33,1844,380,no
36,145,450,no
28,404,33,no
35,331,30,no
31,263,75,no
23,-229,557,no
23,349,108,no
24,-232,108,no
28,3267,40,no
34,464,173,no
31,-449,197,no
28,1636,97,no
32,477,87,no
50,433,47,no
24,81,333,no
27,3347,311,no
33,7,55,no
22,344,347,yes
34,3868,134,no
32,33,125,no
32,347,213,no
32,545,192,no
36,10773,89,no
33,2667,57,no
43,714,16,no
26,384,16,no
24,-92,245,no
41,-75,115,no
32,230,442,yes
32,-33,158,no
31,-348,410,no
26,3519,283,no
35,1312,224,no
25,845,217,no
30,1450,298,no
37,6281,242,no
27,54,97,no
33,-52,278,no
36,1163,420,no
29,543,166,no
41,4903,155,no
56,2959,325,no
33,1277,827,yes
32,748,166,no
33,964,97,no
30,120,74,no
33,4996,15,no
35,2490,170,no
33,1219,51,no
26,-130,216,no
48,336,17,no
31,1654,288,no
27,-579,220,no
43,95,296,no
26,251,12,no
37,471,200,no
31,4575,28,no
28,788,169,no
31,62,175,no
32,396,88,no
33,2717,185,no
24,258,248,no
29,104,903,yes
43,776,52,no
34,55,155,no
40,2502,205,no
23,1029,68,no
35,1749,63,no
44,5757,114,no
37,5768,297,no
53,1162,185,no
43,-480,1126,no
33,2557,186,no
29,534,382,no
42,961,10,no
23,250,222,no
44,1434,284,no
29,4210,119,no
40,285,261,no
29,248,113,no
32,218,134,no
33,588,11,no
58,1075,42,no
44,343,19,no
27,30,110,no
29,706,1340,yes
42,429,110,no
25,764,455,no
31,224,119,no
27,565,170,no
26,16563,245,no
33,-320,268,no
37,-100,108,no
27,5,182,no
24,174,487,yes
31,360,309,yes
29,305,18,no
24,135,250,no
32,687,154,no
31,239,666,yes
28,2290,2301,yes
32,-770,618,yes
41,1967,115,no
38,378,169,no
30,1211,176,no
24,120,145,no
25,148,119,no
24,414,493,yes
31,255,295,no
29,96,226,no
27,876,268,no
43,249,33,no
30,3950,152,no
41,-129,176,no
44,1042,136,no
44,401,41,no
36,1496,40,no
31,301,34,no
26,160,252,no
26,330,156,no
33,80,126,no
47,179,55,no
57,403,603,yes
32,211,114,no
29,1856,134,no
30,438,98,no
44,2979,18,no
23,495,302,no
27,513,351,yes
31,493,158,no
30,631,98,no
28,-36,379,no
28,290,128,no
32,7290,357,yes
40,247,77,no
28,402,632,no
36,123,9,no
36,162,69,no
29,-211,58,no
36,-294,148,no
34,363,98,no
23,279,843,yes
39,4430,13,no
33,827,18,no
32,229,345,no
33,2164,8,no
34,121,57,no
32,-489,93,no
30,5909,420,yes
35,1092,132,no
53,1815,34,no
29,200,261,no
33,1659,133,no
27,8,398,no
25,7103,287,no
29,266,208,no
27,105,179,no
23,4211,434,no
38,-38,119,no
30,3410,140,no
35,0,185,no
29,85,26,no
31,1374,290,no
29,460,191,no
42,-376,53,no
29,22171,44,no
35,57,173,no
27,-195,391,yes
48,-480,380,no
28,-76,143,no
28,373,115,no
54,882,217,no
33,48,164,no
26,47,63,no
33,2761,325,no
30,-146,167,no
26,1702,21,no
33,47,47,no
58,1859,277,no
32,55,185,no
33,8047,202,no
40,278,9,no
55,3917,565,yes
34,243,507,yes
52,872,82,no
22,330,105,no
42,933,212,no
34,201,78,no
30,1922,546,no
29,-287,196,no
28,352,431,yes
32,-667,152,no
32,97,165,no
30,1165,365,no
30,168,229,no
33,1430,74,no
23,356,224,no
27,438,10,no
25,-242,600,yes
48,-203,156,no
30,1256,123,no
39,656,190,no
33,90,114,no
45,2353,435,no
38,49,43,no
37,1170,106,no
52,-194,326,no
33,2294,81,no
43,43,199,no
30,-383,170,no
32,268,189,no
27,2802,84,no
29,615,373,yes
36,3,15,no
28,1480,143,no
31,518,399,no
37,117,125,no
31,1129,145,no
38,-138,644,no
29,391,166,no
31,91,111,no
33,-38,184,no
38,15,233,no
55,0,616,yes
32,92,110,no
30,53,116,no
35,-4,178,no
25,217,504,yes
29,797,334,no
30,-142,144,no
38,144,177,no
32,3950,232,no
30,327,21,no
25,839,700,yes
34,138,191,no
29,922,72,no
42,35,163,no
32,1670,183,no
24,10,78,no
30,219,91,no
26,697,253,no
24,1354,239,no
39,463,169,no
31,2369,87,no
34,-90,20,no
26,37,121,no
48,428,127,no
30,163,149,no
33,180,37,no
47,2269,132,no
27,261,113,no
30,726,24,no
36,1015,1008,yes
32,3540,213,no
33,135,153,no
31,-162,380,no
28,1080,192,no
30,963,66,no
30,-135,57,no
27,409,525,yes
23,817,123,no
29,275,180,no
33,315,179,no
27,409,276,no
29,468,37,no
27,381,143,no
25,1119,1063,yes
24,3505,317,no
29,40,105,no
32,12198,178,yes
31,-234,124,no
34,6013,612,yes
29,476,427,yes
29,1501,316,no
56,791,103,no
29,-218,73,no
35,1043,230,no
33,235,525,yes
30,694,599,no
38,170,442,yes
45,-357,618,yes
24,-287,504,no
45,382,182,no
27,21,336,no
53,273,248,no
40,1074,504,no
26,0,82,no
36,165,182,no
21,2764,78,no
30,-5,518,no
47,536,778,no
39,471,61,no
28,385,203,no
26,595,222,no
28,-386,59,no
30,2145,727,yes
26,154,1010,no
31,919,180,no
27,2293,317,no
35,3302,207,no
34,1068,46,no
36,319,120,no
34,4254,104,no
33,1077,432,no
44,777,517,no
34,392,180,no
25,-371,147,no
39,161,98,no
34,-301,465,no
32,-454,801,yes
26,-93,599,no
50,116,40,no
36,-73,15,no
29,577,18,no
44,429,35,no
27,598,309,no
27,574,196,no
60,306,76,no
34,1158,61,no
41,1387,154,no
57,2058,23,no
40,-35,194,no
22,1157,336,no
32,-39,104,no
28,1609,98,no
46,145,236,no
30,33,146,no
26,-887,827,yes
35,184,181,no
40,220,197,no
44,59,9,no
27,267,166,no
30,264,36,no
27,528,267,no
52,266,87,no
31,258,409,no
34,966,16,no
35,164,11,no
57,2225,8,no
27,240,166,no
38,1560,9,no
28,1072,630,no
30,2678,23,no
35,10133,382,no
23,234,33,no
29,306,774,yes
30,1336,13,no
30,3068,227,no
47,-1730,178,no
54,451,42,no
34,17,375,no
28,3,40,no
38,2368,241,no
28,2528,190,no
30,2017,213,no
36,23,69,no
37,139,412,no
36,106,31,no
35,-295,173,no
27,2752,165,no
29,2637,179,no
30,778,22,no
33,865,158,no
27,179,74,no
43,-63,92,no
35,-292,166,no
23,668,857,no
40,1034,368,no
32,2692,99,no
25,292,1027,yes
33,-371,221,no
24,1299,113,no
25,320,549,no
32,1041,577,no
28,224,567,no
27,259,12,no
42,1687,14,no
56,95,428,no
40,191,19,no
34,4723,350,no
29,219,76,no
30,48,142,no
34,-578,767,yes
46,148,61,no
49,3063,68,no
33,139,732,yes
22,103,130,no
32,2684,542,yes
25,127,695,no
31,-241,333,no
33,18,312,no
33,1279,239,no
29,101,295,no
29,318,1434,no
37,16,488,no
34,355,189,no
23,2530,194,no
34,1657,566,no
26,-32,486,no
30,1814,207,no
37,-83,179,no
28,519,82,no
22,110,237,no
35,181,217,no
51,55,351,no
33,219,19,no
27,97,13,no
29,1958,112,no
34,393,222,no
59,47,110,no
35,9336,311,no
27,294,466,no
26,-350,80,no
31,512,109,no
39,815,22,no
43,487,54,no
33,1304,536,yes
38,5643,106,no
28,-16,251,no
45,2394,895,no
30,8950,11,no
45,14,8,no
30,177,187,no
30,1808,83,no
34,-1,1057,yes
24,174,22,no
36,246,427,no
29,559,6,no
36,90,50,no
48,5306,66,no
32,1267,66,no
28,129,32,no
56,876,93,no
40,-75,193,no
47,49,250,no
47,57,72,no
29,596,172,no
58,76,54,no
31,1310,12,no
25,84,6,no
29,1387,256,yes
34,463,11,no
26,172,410,no
34,118,53,no
24,-156,4,no
33,136,30,no
27,78,5,no
57,341,27,no
24,-73,7,no
28,25,296,no
33,-132,170,no
30,583,453,no
28,38,16,no
34,18,324,no
39,6,122,no
25,286,663,no
51,636,36,no
24,-398,14,no
29,97,342,no
32,258,291,no
27,176,10,no
22,817,128,no
24,843,22,no
32,5,82,no
35,0,146,no
31,-119,9,no
31,-98,9,no
31,-422,64,no
32,580,8,no
30,-258,18,no
40,664,29,no
28,576,20,no
31,500,184,no
31,342,284,no
40,503,24,no
28,426,11,no
27,155,26,no
24,69,35,no
32,902,50,no
49,880,22,no
27,1842,687,no
24,183,453,no
35,-706,44,no
28,-522,638,yes
40,592,80,no
29,1472,246,no
57,668,12,no
47,-121,167,no
36,-173,197,no
49,1150,126,no
24,5482,424,no
37,10269,28,no
32,-472,121,no
40,198,214,no
26,483,305,no
33,711,90,no
22,236,236,no
32,135,232,no
37,176,80,no
24,1421,209,no
33,2955,178,no
26,23,11,no
28,426,953,no
24,508,12,no
46,116,267,no
32,-301,176,no
32,518,34,no
33,-363,214,no
48,-314,7,no
30,2,56,no
30,1837,109,no
35,-196,45,no
35,225,7,no
38,-242,1173,yes
29,79,27,no
38,-199,15,no
23,1393,42,no
27,292,45,no
36,1548,226,no
25,121,477,no
24,-1414,171,no
31,1124,82,no
37,-118,21,no
29,722,81,no
35,719,1359,yes
43,519,715,no
31,707,52,no
42,1165,485,no
38,976,32,no
26,236,8,no
27,568,28,no
28,0,390,yes
38,710,1880,no
29,497,642,yes
20,76,639,yes
28,1113,135,no
46,6651,114,no
42,366,324,yes
45,397,582,yes
31,2252,394,no
37,3723,354,yes
58,4256,121,no
32,1625,796,yes
27,1925,190,no
59,106,186,yes
45,603,204,no
31,12607,150,no
45,6971,119,no
24,3197,172,no
33,81,104,no
27,377,91,no
39,18,230,no
38,8094,94,no
30,877,122,no
54,1188,89,no
36,54,563,no
55,1504,338,yes
39,2266,86,no
43,3274,680,no
36,490,72,no
29,265,491,yes
37,1314,74,no
49,377,158,no
37,1543,298,yes
59,2239,431,yes
47,3519,152,no
51,0,168,no
36,507,210,no
27,1977,449,yes
34,10,81,no
59,0,239,no
31,658,100,no
28,5916,259,no
39,0,271,yes
58,720,250,no
59,0,320,no
58,1194,807,no
60,576,190,no
33,86,136,no
43,2145,271,yes
39,116,554,yes
39,622,181,no
54,511,264,no
45,311,81,no
36,332,566,no
26,620,223,yes
35,0,98,no
44,2981,106,no
39,307,182,yes
43,7702,460,yes
27,3733,198,yes
46,1381,115,no
32,3993,148,yes
46,533,71,no
29,428,293,yes
32,23,137,no
36,953,169,no
42,5310,545,yes
28,1532,253,no
53,2509,231,yes
57,573,105,no
30,999,157,no
36,255,970,yes
26,2026,43,no
40,1,249,no
38,4841,580,no
27,616,685,yes
39,2208,23,no
29,7578,46,no
21,1596,101,no
31,554,97,no
35,1810,65,no
43,733,282,yes
39,385,644,no
54,258,86,no
29,265,304,no
32,2979,156,no
38,110,167,no
42,994,365,no
37,732,354,no
47,0,234,no
32,8023,146,no
27,118,112,no
32,31,101,no
33,2583,241,no
28,2503,426,yes
49,1843,269,no
29,594,128,no
60,439,464,yes
29,590,124,yes
35,204,236,yes
26,567,421,yes
26,689,678,yes
28,482,119,yes
34,612,91,no
35,514,56,no
54,1299,104,no
